,full_id,brand,name,price,old_price,discount,rating,total_reviews
1533,lontor-rechargeable-fan-with-3-height-modestable-standing-long-78554218,Lontor,"Lontor Rechargeable Fan With 3 Height Modes(Table, Standing & Long)",125500.0,125500.0,0,4.3,7
1534,dp-rechargeable-handheld-fan-with-phone-holder-352068819,Dp,Dp Rechargeable Handheld Fan With Phone Holder,12065.0,25000.0,52,0.0,0
1535,qasa-solar-ceiling-fan-acdc-long-blade-316204096,Qasa,"Qasa Solar Ceiling Fan AC/DC , Long Blade",76000.0,80000.0,5,0.0,0
1536,generic-car-vent-fan-with-beautiful-night-light-2024-edition-black-257829362,Generic,Car Vent Fan With Beautiful Night Light 2024 Edition Black,9000.0,9000.0,0,0.0,0
1537,mini-portable-air-cooler-fan-humidifier-for-home-office-357497093,Mini,Mini Portable Air Cooler Fan & Humidifier For Home & Office,27550.0,45000.0,39,0.0,0
1538,century-8-inches-rechargeable-fan-with-led-light-frct-20-303386191,Century,Century 8 Inches Rechargeable Fan With LED Light FRCT-20,29500.0,56000.0,47,0.0,0
1539,fashion-neck-fan-portable-bladeless-hanging-neck12001800mah-rechargeable-air-cooler-3-speed-adjustable-summer-sports-fans-253103667,Fashion,Neck Fan Portable Bladeless Hanging Neck1200/1800mAh Rechargeable Air Cooler 3 Speed Adjustable Summer Sports Fans,44540.0,76862.0,42,0.0,0
1540,arctic-air-ultra-mini-portable-accooler-generic-mpg2738173,Generic,Arctic Air Ultra Mini Portable AC/Cooler,18998.0,18998.0,0,3.9,7
1541,dp-rechargeable-rotating-fan-plus-humidifier-and-night-light-364071983,Dp,Dp Rechargeable Rotating Fan Plus Humidifier And Night Light,33250.0,60000.0,45,0.0,0
1542,generic-p11-mobile-phone-cooler-cooling-fan-game-pad-holder-317258304,Generic,P11 Mobile Phone Cooler Cooling Fan Game Pad Holder,5340.0,7608.0,30,0.0,0
1543,generic-portable-mini-rechargeable-fan-with-stand-106716754,Generic,PORTABLE MINI RECHARGEABLE FAN WITH STAND,10000.0,10000.0,0,0.0,0
1544,orl-giant-60-ceiling-fan-60728164,Orl,Orl GIANT 60'' Ceiling Fan,45900.0,45900.0,0,4.0,2
1545,desk-stand-air-cooling-fan-with-detachable-aluminum-alloy-tripod-home-outdoor-camping-ceiling-fan-timing-silent-brushless-motor-generic-mpg3146249,Generic,DQ212 Air Cooling Fan USB Chargeable Desk Tripod Stand With,59900.0,103275.0,42,0.0,0
1546,18-inch-industrial-wall-fan-18-inches-ox-ox-mpg3352814,Ox,"Ox 18 Inch Industrial Wall Fan - 18 "" Inches Ox",75999.0,85000.0,11,4.8,4
1547,generic-study-touch-table-light-rechargeable-with-pen-holderphone-holder-3-292403450,Generic,Study Touch Table Light Rechargeable With Pen Holder&Phone Holder 3,14474.0,24150.0,40,0.0,0
1548,duravolt-18-inch-rechargeable-fan-solar-panel-2-bulb-71466221,Duravolt,Duravolt 18'' Inch Rechargeable Fan +Solar Panel + 2-Bulb,113900.0,180000.0,37,3.8,29
1549,18-inch-rechargeable-standing-fan-free-solar-panel-qasa-mpg2512279,Qasa,Qasa Quality 16 Inch Rechargeable  Fan + Free Solar Panel,102000.0,150000.0,32,4.4,26
1550,2-in-1-12-inches-rechargeable-wall-and-table-fan-qasa-mpg3968483,Qasa,Qasa 2-in-1 12 Inches Rechargeable Wall And Table Fan (QRF 2912),48000.0,48000.0,0,4.3,4
1551,generic-enclosed-low-ceiling-fan-with-lights-354974565,Generic,"Enclosed Low Ceiling Fan With Lights,",36000.0,36000.0,0,0.0,0
1552,quality-18inch-rechargeable-standing-fan-wit-solar-panel-qasa-mpg3147390,Century,Century Quality 18inch Rechargeable  Fan Wit Solar Panel,115000.0,115000.0,0,4.2,5
1553,binatone-18-inches-stand-fan-elite-series-es-1800-metal-373646387,Binatone,Binatone 18 Inches Stand Fan Elite Series ES-1800 - Metal,136000.0,180000.0,24,0.0,0
1554,scanfrost-electric-rechargeable-fan-290138069,Scanfrost,Scanfrost Electric rechargeable fan ,160000.0,160000.0,0,0.0,0
1555,century-quality-rechargeable-standing-fan-with-solar-panel-292467668,Century,Century Quality Rechargeable Standing Fan With Solar Panel,155000.0,200000.0,23,0.0,0
1556,century-18-rechargeable-mist-fan-18-inches-310727872,Century,Century 18'' Rechargeable Mist Fan - 18 INCHES,199993.0,1149000.0,83,0.0,0
1557,lontor-6-inches-portable-rotating-mini-fan-small-table-fan-292704984,Lontor,"Lontor 6"" Inches Portable Rotating Mini Fan (Small Table Fan)",35000.0,35000.0,0,0.0,0
1558,andrakk-rechargeable-electric-wall-fan-289650386,Andrakk,Andrakk Rechargeable Electric Wall Fan,95000.0,95000.0,0,0.0,0
1559,lontor-rechargeable-table-fan-with-free-torch-light-313420323,Lontor,Lontor Rechargeable Table Fan With Free Torch Light,42999.0,79600.0,46,5.0,1
1560,generic-bladeless-neck-fan-portable-hand-free-284212879,Generic,Bladeless Neck Fan Portable Hand Free,15000.0,15000.0,0,0.0,0
1561,generic-retractable-floor-standing-fanstyle-rechargeable-green-280983381,Generic,"Retractable Floor Standing Fan,Style: Rechargeable (Green)",16799.0,24008.0,30,0.0,0
1562,duravolt-18inch-rechargeable-solar-standing-fan-solar-panel-291642926,Duravolt,Duravolt 18'Inch Rechargeable  Solar Standing Fan+ Solar Panel,124990.0,158000.0,21,3.0,2
1563,plus-wall-fan-18-with-plastic-blade-ox-mpg3352824,Ox,"Ox Plus Wall Fan 18""",31998.0,50000.0,36,3.4,5
1564,century-18rechargeable-fanremoteled-light-redblack-70164687,Century,Century 18”Rechargeable Fan+Remote+LED Light  RED/BLACK,91980.0,178000.0,48,5.0,2
1565,generic-fireplace-lantern-festivel-lamp-for-new-year-christmas-holidays-215518187,Generic,Fireplace Lantern Festivel Lamp For New Year Christmas Holidays,37100.0,74100.0,50,0.0,0
1566,qasa-12-inches-rechargeable-table-fan-with-sola-panel-317874669,Qasa,Qasa 12 Inches Rechargeable Table Fan With Sola Panel,89000.0,200000.0,56,0.0,0
1567,generic-12v24v-universal-suction-cup-single-head-three-wind-black-85362315,Generic,12V/24V Universal Suction Cup Single Head Three Wind-Black,22345.0,44690.0,50,3.0,1
1568,generic-netgear-12v-2.5a-power-adapter-regulated-dc-monitor-video-recorder-switch-set-box-power-supply-301614639,Generic,Netgear 12v 2.5a Power Adapter Regulated Dc Monitor Video Recorder Switch Set-box Power Supply,38464.0,65392.0,41,0.0,0
1569,generic-waterproof-premium-bathroom-extractor-fan-ducting-4-for-kitchen-toilet-4inch-khg100-337749737,Generic,"Waterproof Premium Bathroom Extractor Fan Ducting 4"" For Kitchen Toilet 4inch Khg100",57875.0,115655.0,50,0.0,0
1570,generic-lcd-refrigerator-freezer-refrigerator-digital-thermometer-te-351477868,Generic,LCD Refrigerator Freezer Refrigerator Digital Thermometer Te,2587.0,5174.0,50,0.0,0
1571,generic-usb-rechargeable-handheld-misting-fan-312682483,Generic,USB Rechargeable Handheld Misting Fan,9820.0,14099.0,30,0.0,0
1572,generic-for-memo-mobile-phone-radiator-cold-wind-handle-fan-fl01-for-pugb-cooler-318836030,Generic,For MEMO Mobile Phone Radiator Cold Wind Handle Fan FL01 For PUGB Cooler,16728.0,23352.0,28,0.0,0
1573,generic-for-adda-ad0412lx-c50-404020mm-4cm-40mm-4020-12v-0.07a-server-fan-inverter-fan-cooling-fan-358201157,Generic,For Adda Ad0412lx-C50 40*40*20mm 4cm 40mm 4020 12v 0.07a Server Fan Inverter Fan Cooling Fan,62446.0,104062.0,40,0.0,0
1574,ou-hanging-neck-fan-charging-hanging-ear-neck-no-leaf-refrigeration-air-conditioning-outdoor-kitchen-summer-cooling-god-337211437,Ou,Ou Hanging Neck Fan Charging Hanging Ear Neck No Leaf Refrigeration Air Conditioning Outdoor Kitchen Summer Cooling God,11475.0,13500.0,15,0.0,0
1575,18-inches-industrial-standing-fan-18-ox-ox-mpg3147334,Ox,Ox 18 Inches Industrial Standing Fan+free Gift Inside,84290.0,170000.0,50,4.4,93
1576,qasa-56-inches-remote-controlled-only-ceiling-fan-292442318,Qasa,Qasa 56 Inches Remote Controlled Only Ceiling Fan,26000.0,32000.0,19,0.0,0
1577,generic-for-jinxiang-5020-12v-0.12a-jx5020-cooling-fan-304720156,Generic,For jinxiang 5020 12V 0.12A JX5020 cooling fan,20250.0,20250.0,0,0.0,0
1578,generic-new-lap-cpu-cooler-fan-for-msi-s6000-x600-for-clevo-7872-c4500-by-adda-ab6505hx-j03-ab6605hx-j03-6-31-w25hs-100-bs5005hs-u89-341834670,Generic,New Lap Cpu Cooler Fan For Msi S6000 X600 For Clevo 7872 C4500 By Adda Ab6505hx-J03 Ab6605hx-J03 6-31-W25hs-100 Bs5005hs-U89,32225.0,54770.0,41,0.0,0
1579,generic-laptop-adjustable-cooler-pad-144017185,Generic,Laptop Adjustable Cooler Pad,10899.0,10899.0,0,0.0,0
1580,mini-portable-usb-rechargeable-hand-fan-generic-mpg1675383,Generic,Wireless Fast Charger /Car Phone Holder,5500.0,7000.0,21,4.0,1
1581,ox-25-short-blade-imperial-ox-ceiling-fan-225484087,Ox,"Ox 25"" Short Blade Imperial Ox Ceiling Fan",29900.0,29900.0,0,0.0,0
1582,qasa-acdc-solar-ceiling-fan-qcf-56-370136477,Qasa,Qasa AC/DC Solar Ceiling Fan QCF-56,62500.0,85000.0,26,0.0,0
1583,qasa-26-industrial-fan-qpif-26-mega-free-solar-light-367942128,Qasa,"Qasa 26"" Industrial Fan QPIF-26 Mega + Free Solar Light",98995.0,120000.0,18,0.0,0
1584,generic-cartoon-rechagerable-hand-fan-295496553,Generic,Cartoon Rechagerable Hand Fan,6799.0,10000.0,32,0.0,0
1585,fuzhao-15w-dc-solar-fan50w-solar-panel26ah-battery-lasts-5-days-268464670,FUZHAO,FUZHAO 15W DC SOLAR FAN+50W SOLAR PANEL+26Ah BATTERY- LASTS 5 DAYS,130000.0,180000.0,28,2.5,2
1586,havells-eletric-ceiling-fan-253379402,Havells,Havells Eletric  Ceiling Fan,65000.0,65000.0,0,0.0,0
1587,generic-kamisafe-rechargeable-handheld-power-bank-functions-341843988,Generic,Kamisafe Rechargeable Handheld+ Power Bank Functions,9200.0,15000.0,39,0.0,0
1588,andrakk-rechargeable-fan-8216-16-inch-black-37034273,Andrakk,Andrakk Rechargeable Fan (8216) 16 Inch - Black,105000.0,105000.0,0,5.0,1
1589,generic-4pcs-4.7-uf-ceiling-fan-capacitor-90533887,Generic,4Pcs- 4.7 UF Ceiling Fan Capacitor,8500.0,9000.0,6,5.0,1
1590,generic-trimax-electric-bladeless-fan-tp-10-268925180,Generic,Trimax Electric Bladeless Fan (TP-10),162750.0,170250.0,4,0.0,0
1591,generic-220v-4-6-8-inch-window-wall-exhaust-fan-for-bathroom-250407027,Generic,220V 4/ 6/ 8 Inch Window Wall Exhaust Fan For Bathroom,57900.0,99827.0,42,0.0,0
1592,generic-summer-mini-hand-fan-creative-gift-base-table-fan-mute-327948649,Generic,Summer Mini Hand Fan Creative Gift Base Table Fan Mute,36204.0,62412.0,42,0.0,0
1593,generic-12038-30004000rpm-violent-large-air-volume-12cm-desk-box-computer-blowerexhaust-pwm-temperature-control-cooling-fan-12v-298314484,Generic,12038 3000/4000rpm Violent Large Air Volume 12cm Desk Box Computer Blower/exhaust Pwm Temperature Control Cooling Fan 12v,35880.0,60996.0,41,0.0,0
1594,binatone-18-inches-stand-fan-elite-series-es-1800-375428546,Binatone,Binatone 18 Inches Stand Fan Elite Series - ES-1800 -,132000.0,155000.0,15,0.0,0
1595,generic-ultrathin-m.2-ssd-heat-sink-m2-2280-so-lid-state-hard-disk-a-357108103,Generic,Ultrathin M.2 SSD Heat Sink M2 2280 so lid State Hard Disk A,4917.0,9834.0,50,0.0,0
1596,generic-asb0405lb-4cm-4015-40x40x15mm-dc5v-0.12a-xbox-kinect-game-console-cooling-fan-358198770,Generic,Asb0405lb 4cm 4015 40x40x15mm Dc5v 0.12a Xbox Kinect Game Console Cooling Fan,60896.0,101499.0,40,0.0,0
1597,generic-for-daikin-air-conditioner-arc480a1-remote-control-364206186,Generic,For DAIKIN Air Conditioner  ARC480A1  Remote Control,13250.0,18934.0,30,0.0,0
1598,generic-lanshuo-cpu-fan-radiator-cooler-heat-sink-stand-for-intel-amd-lga-77511501151115511561366for-all-styles-motherboard-368883430,Generic,Lanshuo Cpu Fan Radiator Cooler Heat Sink Stand For Intel Amd Lga 775/1150/1151/1155/1156/1366for All Styles Motherboard,29946.0,50906.0,41,0.0,0
1599,generic-for-kt18060h-fan-18060-fan-220110380v-fp18060-ex-s1-b-18060-304746279,Generic,For KT18060H Fan 18060 Fan 220/110/380V FP18060 EX-S1-B 18060,74250.0,74250.0,0,0.0,0
1600,generic-new-camping-fan-20000mah-air-circulators-auto-oscillating-367099679,Generic,NEW Camping Fan 20000mAh Air Circulators Auto Oscillating,43000.0,50000.0,14,0.0,0
1601,kamisafe-multi-functional-led-light-rechargeable-table-fan-101947962,Kamisafe,Kamisafe Multi-functional Led Light Rechargeable Table Fan,29999.0,29999.0,0,0.0,0
1602,qasa-16-inches-rechargeable-fan-with-remote-control-364652973,Qasa,Qasa 16 Inches Rechargeable Fan With Remote Control,79500.0,95000.0,16,0.0,0
1603,generic-rotating-rechargeable-table-fan-14-hours-usage-257581235,Generic,Rotating Rechargeable Table Fan 14 Hours Usage,38750.0,38750.0,0,3.3,6
1604,generic-air-cooler-fan-with-humidifier-led-night-lights-351531792,Generic,Air Cooler Fan With Humidifier + Led Night Lights,26266.0,35000.0,25,0.0,0
1605,generic-hand-held-usb-air-condition-fan-with-holder-235744451,Generic,Hand-Held USB Air Condition Fan With Holder,23103.0,36671.0,37,0.0,0
1606,generic-duct-extractor-fan-ceiling-type-12-inches-180793147,Generic,Duct Extractor Fan - Ceiling Type - 12 Inches,37000.0,50000.0,26,0.0,0
1607,generic-rechargeable-rotating-fan-with-led-light-and-usb-cable-290233546,Generic,Rechargeable Rotating Fan With LED Light And USB Cable,22999.0,22999.0,0,0.0,0
1608,generic-10000mah-usb-remote-control-timing-4-gears-ceiling-fan-208435756,Generic,10000mAh  USB Remote Control Timing 4 Gears Ceiling Fan,53900.0,92931.0,42,0.0,0
1609,generic-7-inches-non-rechargeable-table-mist-fan-and-air-cooler-351532208,Generic,7 Inches Non-Rechargeable Table Mist Fan And Air Cooler,26266.0,35000.0,25,0.0,0
1610,iwin-energy-8-inches-rechargeable-rotating-fan-led-lighting-and-remote-357867047,IWIN ENERGY,IWIN ENERGY 8 Inches Rechargeable  Rotating Fan-LED Lighting And Remote,25175.0,45000.0,44,0.0,0
1611,generic-big-sale-mini-usb-desk-fan-360-rotation-cooling-3-speeds-silent-small-portable-fan-311632057,Generic,"Big Sale Mini USB Desk Fan, 360° Rotation Cooling 3 Speeds Silent Small Portable Fan",27930.0,27930.0,0,4.0,1
1612,18-plus-wall-fan-18-inch-wall-mounted-fan-ox-mpg3352816,Ox,Ox 18 Plus Wall Fan - 18'' Inch,29489.0,129000.0,77,4.6,12
1613,generic-air-cooler-fan-with-humidifier-water-spray-night-light-339604246,Generic,Air Cooler Fan With Humidifier Water Spray + Night Light,27835.0,45000.0,38,0.0,0
1614,generic-2-pieces-ball-40mm-cooling-fan-40x40x20mm-heat-dissipation-328910140,Generic,2 Pieces Ball 40mm Cooling Fan 40x40x20mm Heat Dissipation,31324.0,52234.0,40,0.0,0
1615,portable-usb-18650-battery-rechargeable-fan-generic-mpg3144494,Generic,Portable USB 18650 Battery Rechargeable Fan,4500.0,4500.0,0,4.5,2
1616,rechargeable-water-mist-fan-remote-control-qasa-mpg2692392,Qasa,Qasa Rechargeable Water Mist Fan + Remote Control,296480.0,1168000.0,75,4.4,7
1617,generic-neck-handling-portable-rechargeable-hand-fans-black-88624216,Generic,"Neck Handling ,portable Rechargeable Hand Fans Black",10000.0,10000.0,0,2.5,2
1618,generic-mini-standing-fan-75673490,Generic,MINI Standing Fan,28999.0,28999.0,0,5.0,2
1619,quality-18-inches-industrial-standing-fan-3-blade-ox-mpg2237878,Ox,Ox Quality 18 Inches Industrial Standing Fan - 3 Blade,90000.0,90000.0,0,4.8,4
1620,dp-rechargeable-rotating-fan-with-power-display-362483189,Dp,Dp Rechargeable Rotating Fan With Power Display,23750.0,40000.0,41,0.0,0
1621,generic-solar-and-electric-rechargeable-lamp-257963832,Generic,Solar And Electric Rechargeable Lamp,20000.0,23000.0,13,5.0,1
1622,generic-dropshipme-rechargeable-portable-fan-pocket-fan-hand-held-249565244,Generic,Dropshipme Rechargeable Portable Fan Pocket Fan Hand Held,28900.0,49827.0,42,0.0,0
1623,qasa-18-inches-rechargeable-fan-remote-control-qrf-5918hr-101909708,Qasa,Qasa 18 Inches Rechargeable Fan + Remote Control QRF-5918HR,152999.0,159500.0,4,0.0,0
1624,iwin-16-rechargeable-standing-fan-acdc.-304817008,Iwin,"Iwin 16"" RECHARGEABLE STANDING FAN (AC/DC).",97000.0,150000.0,35,0.0,0
1625,generic-portable-humidifier-air-conditioner-3-speed-fan-345237814,Generic,Portable Humidifier & Air Conditioner - 3 Speed Fan,26600.0,45000.0,41,0.0,0
1626,panasonic-stand-fan-407w-67941772,Panasonic,Panasonic Stand Fan - 407W,220000.0,220000.0,0,0.0,0
1627,lontor-rechargeable-mist-fan-air-cooler-water-fan-remote-71280475,Lontor,Lontor Rechargeable Mist Fan Air Cooler (Water Fan) + Remote,167799.0,198000.0,15,4.8,5
1628,generic-vintage-handheld-fan-chinese-style-bamboo-hand-fan-with-for-women-light-purple-312677872,Generic,Vintage Handheld Fan Chinese Style Bamboo Hand Fan with for Women Light Purple,3360.0,5040.0,33,0.0,0
1629,generic-mini-usb-fan-neck-fan-neckband-with-rechargeable-battery-51290336,Generic,Mini USB  Fan Neck Fan Neckband With Rechargeable Battery,9000.0,18000.0,50,0.0,0
1630,generic-mini-desk-fan-portable-mini-fan-usb-ventilador-fan-51503682,Generic,Mini Desk Fan Portable Mini Fan USB Ventilador Fan,16200.0,22500.0,28,0.0,0
1631,generic-mini-fan-air-conditioning-133832912,Generic,Mini Fan Air Conditioning,17590.0,18550.0,5,2.0,1
1632,generic-telescopic-foldable-and-rechargeable-fan-330754903,Generic,TELESCOPIC FOLDABLE  AND RECHARGEABLE FAN,20000.0,20000.0,0,0.0,0
1633,generic-air-cooler-fan-with-humidifier-led-night-lights-351532044,Generic,Air Cooler Fan With Humidifier + Led Night Lights,26266.0,35000.0,25,0.0,0
1634,generic-for-midea-air-conditioner-rg36f-bgef-remote-control-356638341,Generic,For Midea Air Conditioner RG36F / BGEF Remote Control,12717.0,18176.0,30,0.0,0
1635,18-rechargeable-standing-fan-remote-led-light-usb-port-qasa-mpg2512274,Qasa,"Qasa 16"" Rechargeable Standing Fan + Remote + LED Light +USB Port",86290.0,145000.0,40,4.3,12
1636,iwin-energy-5-inches-rechargeable-desktop-fan-white-352239250,IWIN ENERGY,IWIN ENERGY 5 inches rechargeable desktop Fan-White,9025.0,25000.0,64,0.0,0
1637,generic-180-degree-rechargeable-rotating-table-fan-257829640,Generic,180 Degree Rechargeable Rotating Table Fan,36250.0,36250.0,0,4.3,8
1638,solar-rechargeable-fan-solar-panel-365174844,Solar,Solar Rechargeable Fan + Solar Panel,75999.0,140000.0,46,0.0,0
1639,qasa-16inches-orbit-fan-qof-1602-dc-373556447,Qasa,Qasa 16inches Orbit Fan QOF-1602 Dc,50995.0,59000.0,14,0.0,0
1640,dp-led-light-light-rechargeable-tablehand-fan-289384808,Dp Led Light,Dp Led Light Light Rechargeable Table/Hand Fan,10300.0,10300.0,0,4.0,2
1641,beldray-4-in-1-climate-dome-coolerheater-humidifier-aroma-347549952,Beldray,"Beldray 4 In 1 Climate Dome Cooler,Heater, Humidifier, Aroma",55000.0,55000.0,0,0.0,0
1642,orl-26-inch-industrial-standing-fan-2blade-black-67506994,Orl,Orl 26 Inch Industrial STANDING Fan - 2BLADE - BLACK,105897.0,187900.0,44,5.0,1
1643,generic-rechargeable-neck-fan-portable-3-speed-bladeless-fan-323270524,Generic,Rechargeable Neck Fan Portable 3 Speed Bladeless Fan,9950.0,15540.0,36,0.0,0
1644,generic-usb-rechargeable-fan-portable-mini-foldable-telescopic-fans-237103104,Generic,USB Rechargeable Fan Portable Mini Foldable Telescopic Fans,14350.0,28700.0,50,3.7,3
1645,fuzhao-15w-dc-solar-fan20w-solar-panel7ah-battery-lasts-24hrs.-368647381,FUZHAO,FUZHAO 15W DC SOLAR FAN+20W SOLAR PANEL+7Ah BATTERY- LASTS 24HRS.,65000.0,130000.0,50,0.0,0
1646,generic-portable-fan-air-conditioners-usb-electric-fan-led-night-light-water-mist-fun-3-in-1-air-humidifie-for-home-car-mini-fan-284335410,Generic,Portable Fan Air Conditioners USB Electric Fan LED Night Light Water Mist Fun 3 In 1 Air Humidifie For Home Car Mini Fan,51937.0,88510.0,41,0.0,0
1647,generic-desktop-foldable-fan-officehousehold-fans-adjustable-352655096,Generic,Desktop Foldable Fan Office/household Fans Adjustable,12500.0,25000.0,50,0.0,0
1648,orl-mega-62-ceiling-fan-97429587,Orl,"Orl Mega 62"" Ceiling Fan",54400.0,54400.0,0,0.0,0
1649,lontor-rechargeable-wall-mounted-fan-acdc-16-inches-335169925,Lontor,Lontor Rechargeable Wall Mounted Fan (AC/DC) - 16 Inches,100000.0,100000.0,0,0.0,0
1650,generic-f2-desktop-mini-fan-colour-black-without-battery-277506827,Generic,"F2 Desktop Mini Fan, Colour: Black Without Battery",12393.0,17702.0,30,1.0,1
1651,915-generation-handheld-fan-misting-hand-held-portable-fan-with-3-speeds-234824015,915 Generation,"915 Generation Handheld Fan Misting, Hand Held Portable Fan with 3 Speeds",26035.0,48163.0,46,0.0,0
1652,generic-household-leafless-tower-floor-fan-size110cm-stylemechan-110cm-338901553,Generic,"Household Leafless Tower Floor Fan, Size:110cm, Style:Mechan 110cm",225964.0,322805.0,30,0.0,0
1653,qasa-16-acdc-non-rechargeable-mist-fan-free-surge-367619526,Qasa,"Qasa 16""  Ac/Dc NON-RECHARGEABLE Mist Fan + FREE SURGE",94995.0,120000.0,21,0.0,0
1654,generic-portable-air-conditioner-usb-fan-led-night-light-water-mist-333753505,Generic,Portable  Air Conditioner USB Fan LED Night Light Water Mist,31000.0,34000.0,9,0.0,0
1655,royal-12-inches-rechargeable-mist-fan-remote-control-rrmf-1172-357748747,Royal,Royal 12 Inches Rechargeable Mist Fan + Remote Control RRMF-1172,165500.0,178600.0,7,0.0,0
1656,16-inch-rechargeable-mist-fan-adk6116-with-usb-andrakk-mpg3532908,Andrakk,Andrakk 16 Inch Rechargeable Mist Fan ADK6116 With USB,156750.0,198950.0,21,3.8,16
1657,generic-modern-ceiling-light-chandelier-black-gold-1-257740749,Generic,Modern Ceiling Light  Chandelier Black Gold 1,55223.0,66268.0,17,0.0,0
1658,fuzhao-15w-dc-solar-fan50w-solar-panel26ah-battery-lasts-5-days-259856122,FUZHAO,FUZHAO 15W DC SOLAR FAN+50W SOLAR PANEL+26Ah BATTERY- LASTS 5 DAYS,190000.0,280000.0,32,5.0,3
1659,generic-solar-water-pump-water-cooling-pump-small-submersible-pump-safe-household-347784053,Generic,Solar  Water Pump Water Cooling Pump Small Submersible Pump Safe Household,49098.0,91155.0,46,0.0,0
1660,generic-vintage-lace-folding-fan-peony-lace-handheld-fan-for-dance-photography-pink-315296101,Generic,Vintage Lace Folding Fan Peony Lace Handheld Fan for Dance Photography Pink,3396.0,5100.0,33,0.0,0
1661,generic-mini-table-lamp-with-shade-portable-small-night-light-229820273,Generic,Mini Table Lamp With Shade Portable Small Night Light,4757.0,7136.0,33,0.0,0
1662,binatone-rechargeable-fan-with-lithium-ion-batteries-rcfm-1875-331177036,Binatone,Binatone RECHARGEABLE FAN WITH LITHIUM-ION BATTERIES RCFM-1875,169999.0,189000.0,10,0.0,0
1663,duravolt-25-celling-fan-370660243,Duravolt,"Duravolt 25"" Celling Fan",40000.0,40000.0,0,0.0,0
1664,generic-foldingwall-hangingceiling-fan-rechargeable-with-light-226536191,Generic,Folding/Wall Hanging/Ceiling Fan Rechargeable With Light,35322.0,70644.0,50,0.0,0
1665,generic-usb-rechargeable-mini-air-conditioner-home-bedroom-desk-fa-315543755,Generic,USB Rechargeable Mini Air Conditioner Home Bedroom Desk Fa,85392.0,122136.0,30,0.0,0
1666,generic-mini-hand-held-fantastic-fan-362575743,Generic,Mini Hand Held Fantastic Fan,8500.0,8500.0,0,0.0,0
1667,myfan-fan-myfan-18-inches-standing-fan-301647026,MyFan,MyFan Fan MyFan 18 INCHES STANDING FAN,39000.0,70000.0,44,0.0,0
1668,binatone-heavy-duty-wall-fan-18-inches-wf-1802-202474652,Binatone,"Binatone Heavy Duty Wall Fan 18"" Inches WF-1802",64000.0,100000.0,36,5.0,1
1669,lontor-12-inch-rechargeable-table-fan-with-solar-port-cf025-12-368599105,Lontor,Lontor 12 Inch Rechargeable Table Fan With Solar Port Cf025-12,39900.0,49000.0,19,0.0,0
1670,generic-fan-cartoon-fan-hand-held-fan-for-outdoor-mini-electric-fan-273203313,Generic,Fan Cartoon Fan Hand-Held Fan for Outdoor Mini Electric Fan,7544.0,14924.0,49,0.0,0
1671,generic-folding-fan-exquisite-chinese-vintage-hand-fan-with-flower-for-parties-blue-305725932,Generic,Folding Fan Exquisite Chinese Vintage Hand Fan with Flower for Parties Blue,3659.0,5495.0,33,0.0,0
1672,generic-deepcool-ice-edge-mini-fs-v2.0-2-80mm-cpu-cooler-fan-258020265,Generic,DEEPCOOL ICE EDGE MINI FS V2.0 2 80mm CPU Cooler Fan,23390.0,33414.0,30,0.0,0
1673,lontor-18-inches-rechargeable-fan-long-battery-with-solar-panel-312778364,Lontor,Lontor 18 Inches Rechargeable Fan (long Battery) With Solar Panel,175500.0,175500.0,0,1.0,1
1674,itel-12inches-acdc-solar-rechargeable-fan-with-panel-bulbs-308564557,itel,itel 12Inches AC/DC Solar Rechargeable Fan With Panel &Bulbs,63000.0,100000.0,37,4.0,1
1675,solar-gst-solar-rechargeable-fan-301836555,Solar,Solar GST SOLAR RECHARGEABLE FAN,85000.0,120000.0,29,0.0,0
1676,lexical-luxury-7l-air-cooler-with-remote-control-373808115,Lexical,Lexical Luxury 7L Air Cooler With Remote Control,138000.0,200000.0,31,0.0,0
1677,dp-led-light-rechargeable-table-fan-dp-7624-227019563,Dp,Dp Led-Light Rechargeable Table Fan DP-7624,25999.0,39000.0,33,0.0,0
1678,iwin-energy-8-inches-rechargeable-rotating-fan-with-led-lighting-remote-control-357869149,IWIN ENERGY,IWIN ENERGY 8 Inches Rechargeable  Rotating Fan With LED Lighting-Remote control,24700.0,40000.0,38,0.0,0
1679,generic-portable-desktop-usb-fan-with-light-359920627,Generic,Portable Desktop Usb Fan With Light,20266.0,30000.0,32,0.0,0
1680,qasa-18-inches-standing-fan-remote-non-rechargeable-70071038,Qasa,Qasa 18 Inches Standing Fan + Remote (Non Rechargeable),49999.0,95000.0,47,3.4,9
1681,orl-20-inch-industrial-standing-fan-black-42363531,Orl,Orl 20 Inch Industrial Standing Fan Black,107999.0,135000.0,20,0.0,0
1682,lexical-7liter-air-cooler-with-remote-control-373811028,Lexical,Lexical 7Liter Air Cooler With Remote Control,135000.0,170000.0,21,0.0,0
1683,generic-portable-usb-desk-quiet-strong-airflow-cooling-fan-for-home-and-office-268452460,Generic,Portable USB Desk Quiet Strong Airflow Cooling Fan For Home And Office,7500.0,18700.0,60,0.0,0
1684,generic-4pcs-creative-usb-fans-mini-type-c-charger-samsung-for-xiaomi-more-360401050,Generic,"4pcs Creative USB Fans: Mini TYPE-C Charger Samsung, For Xiaomi & More",18040.0,31160.0,42,0.0,0
